video,frame,track_id,x1,y1,x2,y2
05-26-2025-V5,150,4,828.5307544526468,371.8050645385058,857.6975282124964,440.6101290770116
05-26-2025-V5,180,4,825.2716986469303,372.4855773937027,854.7269447655639,441.9711547874055
05-26-2025-V5,210,4,822.0126428419576,373.16609024889965,851.7563613178877,443.33218049779936
05-26-2025-V5,240,4,842.1445837168385,358.31979686083866,867.2939384519051,417.32622565508643
05-26-2025-V5,270,4,843.7750361754726,355.76547425843233,868.1630649346218,412.9856487516672
05-26-2025-V5,300,4,845.4054886426114,353.21115165602595,869.0321914088333,408.6450718482479
05-26-2025-V5,330,4,847.0359411182554,350.6568290536196,869.90131787454,404.30449494482866
05-26-2025-V5,360,4,848.6663936024044,348.1025064512133,870.7704443317417,399.9639180414094
05-26-2025-V5,390,4,850.2968460950583,345.54818384880696,871.6395707804384,395.62334113799017
05-26-2025-V5,420,4,851.9272985962173,342.99386124640057,872.5086972206301,391.28276423457083
05-26-2025-V5,450,4,853.5577511058812,340.43953864399424,873.3778236523167,386.9421873311516
05-26-2025-V5,480,4,855.1882036240501,337.8852160415879,874.2469500754985,382.60161042773234
05-26-2025-V5,510,4,856.8186561507239,335.3308934391816,875.1160764901751,378.2610335243131
05-26-2025-V5,540,4,858.4491086859027,332.7765708367752,875.9852028963469,373.9204566208938
05-26-2025-V5,570,4,860.0795612295866,330.22224823436886,876.8543292940136,369.57987971747457
05-26-2025-V5,600,4,861.7100137817755,327.66792563196253,877.7234556831754,365.2393028140553
05-26-2025-V5,630,4,863.3404663424693,325.1136030295562,878.5925820638322,360.8987259106361
05-26-2025-V5,660,4,864.970918911668,322.5592804271498,879.4617084359838,356.55814900721674
05-26-2025-V5,690,4,866.6013714893719,320.0049578247435,880.3308347996307,352.2175721037975
05-26-2025-V5,720,4,868.2318240755807,317.45063522233716,881.1999611547725,347.87699520037825
05-26-2025-V5,750,4,869.8622766702945,314.8963126199308,882.0690875014093,343.536418296959
05-26-2025-V5,780,4,871.4927292735132,312.34199001752444,882.9382138395412,339.1958413935397
05-26-2025-V5,810,4,873.1231818852369,309.7876674151181,883.8073401691679,334.8552644901205
05-26-2025-V5,840,4,874.7536345054657,307.2333448127118,884.6764664902898,330.5146875867012
05-26-2025-V5,870,4,876.3840871341994,304.67902221030545,885.5455928029066,326.174110683282
05-26-2025-V5,900,4,878.0145397714382,302.12469960789906,886.4147191070186,321.83353377986265
05-26-2025-V5,930,4,879.6449924171818,299.57037700549273,887.2838454026255,317.49295687644343
05-26-2025-V5,960,4,881.2754450714306,297.0160544030864,888.1529716897275,313.15237997302415
05-26-2025-V5,990,4,882.9058977341842,294.46173180068007,889.0220979683244,308.81180306960493
05-26-2025-V5,1020,4,884.5363504054428,291.9074091982737,889.8912242384162,304.4712261661856
05-26-2025-V5,1050,4,886.1668030852065,289.35308659586735,890.7603505000031,300.1306492627664
05-26-2025-V5,1080,4,887.7972557734752,286.798763993461,891.6294767530851,295.7900723593471
05-26-2025-V5,1110,4,889.4277084702487,284.2444413910547,892.498602997662,291.4494954559279
05-26-2025-V5,1140,4,891.0581611755274,281.6901187886483,893.367729233734,287.10891855250856
05-26-2025-V5,1680,78,1213.8544428558273,760.5953769823365,1243.9695872832988,839.1216732851376
05-26-2025-V5,1710,78,1217.9456679793327,739.4020564009221,1248.0170990799927,817.513639231594
05-26-2025-V5,1740,78,1222.5162348130293,720.6249211203191,1251.6938366506217,795.6402167109756
05-26-2025-V5,1770,78,1225.8202177371493,699.9203876701648,1254.4027290463926,773.1889800139141
05-26-2025-V5,1800,78,1232.0415543764539,677.3345177001502,1259.1685986985074,746.4941308042914
05-26-2025-V5,1830,78,1235.6257962615798,649.7865398861748,1263.270594735975,719.7576388507524
05-26-2025-V5,1860,78,1242.734289941893,623.0687494138235,1268.9210113534525,688.5062978839401
05-26-2025-V5,1890,78,1247.3934911635872,597.0696859676816,1274.0348029801848,663.0679629904691
05-26-2025-V5,1920,78,1252.5919994710425,575.7574035740707,1280.8565393543504,645.4200489504958
05-26-2025-V5,1950,78,1255.5249167518214,555.9947722389926,1285.3466625635367,629.6550262085486
05-26-2025-V5,1980,78,1257.0397134010586,534.1761187364173,1287.649707497504,610.0190387193679
05-26-2025-V5,2010,78,1261.4352091229446,522.0415263672727,1288.2873704351737,588.2591028846796
05-26-2025-V5,2010,92,349.73556965500984,860.5711518091842,418.83421066363076,963.6303926666151
05-26-2025-V5,2040,78,1260.1191953608775,508.142556490042,1287.321016115667,575.3435903385958
05-26-2025-V5,2040,92,342.0430390024312,866.9227873113491,415.1682365767597,976.3949300687242
05-26-2025-V5,2070,78,1261.0565680139557,492.8518965843998,1288.2854689703347,559.7120053769122
05-26-2025-V5,2070,92,339.50218206539546,869.0815753634067,414.8510356329574,981.8826448558966
05-26-2025-V5,2100,78,1261.1548852718465,477.26827012389083,1288.615550594235,545.3681507898596
05-26-2025-V5,2100,92,327.0431057379201,881.7254570528859,392.8190720114899,979.6703677488665
05-26-2025-V5,2130,78,1262.0344711923974,465.4963476612214,1288.3676456720052,530.7561737653612
05-26-2025-V5,2130,92,321.14162590885144,893.4515191021982,380.84995652775496,980.1778331089561
05-26-2025-V5,2160,78,1261.0795443301076,453.97773341873284,1288.5708849534617,522.9081883298194
05-26-2025-V5,2160,92,316.5779099922005,899.0803657244609,374.7004086224922,983.5032525720616
05-26-2025-V5,2190,78,1262.5378936795773,443.5071783772083,1290.0735222807425,512.4380092601835
05-26-2025-V5,2190,92,312.0141942100013,904.7092123467235,368.55086058277766,986.828672035167
05-26-2025-V5,2220,78,1265.1223130975673,431.031206727532,1291.7404803637435,497.98577566695155
05-26-2025-V5,2220,92,307.4504785622539,910.3380589689862,362.40131240861126,990.1540914982725
05-26-2025-V5,2250,78,1264.6991459855565,419.7335617183445,1290.9053397176558,485.94233729418505
05-26-2025-V5,2250,92,302.8867630489583,915.9669055912489,356.25176409999307,993.479510961378
05-26-2025-V5,2280,78,1268.3846724611244,412.13280311168097,1291.9559511638085,472.0717014710161
05-26-2025-V5,2280,92,298.32304767011453,921.5957522135114,350.1022156569231,996.8049304244834
05-26-2025-V5,2310,78,1269.4001596153105,399.9755868071835,1293.1858633592951,461.01822939360966
05-26-2025-V5,2310,92,293.75933242572256,927.2245988357741,343.9526670794013,1000.1303498875889
05-26-2025-V5,2340,78,1270.7982695024334,390.6232033068651,1293.8570050400624,450.04046181774356
05-26-2025-V5,2340,92,289.1956173157824,932.8534454580367,337.8031183674277,1003.4557693506943
05-26-2025-V5,2370,78,1269.5282182067224,380.40514663766044,1293.6949976347632,442.6392106162776
05-26-2025-V5,2370,92,284.63190234029406,938.4822920802994,331.6535695210024,1006.7811888137996
05-26-2025-V5,2400,78,1267.4129136229526,369.72510620890864,1292.6138997055714,434.29670695219727
05-26-2025-V5,2400,92,280.0681874992575,944.111138702562,325.50402054012517,1010.106608276905
05-26-2025-V5,2430,78,1268.40104348481,356.8807135456446,1293.5679053304036,421.36489679887245
05-26-2025-V5,2430,92,275.5044727926727,949.7399853248247,319.35447142479615,1013.4320277400105
05-26-2025-V5,2430,113,205.91021088992525,969.2178476910454,261.0977719384546,1072.7265779810957
05-26-2025-V5,2460,78,1269.389173337227,344.0363208823806,1294.5219109646757,408.4330866455477
05-26-2025-V5,2460,92,270.94075822053975,955.3688319470873,313.2049221750154,1016.7574472031159
05-26-2025-V5,2460,113,207.61663446901863,968.1918195186638,259.1838053112847,1065.2770980412993
05-26-2025-V5,2490,78,1270.3773031802039,331.19192821911656,1295.4759166083886,395.50127649222287
05-26-2025-V5,2490,92,266.3770437828586,960.99767856935,307.0553727907828,1020.0828666662214
05-26-2025-V5,2490,113,209.48032852825312,967.6137541547705,258.981863125097,1060.8100696751526
05-26-2025-V5,2520,78,1271.3654330137404,318.3475355558526,1296.4299222615418,382.5694663388981
05-26-2025-V5,2520,92,261.81332947962926,966.6265251916127,300.9058232720984,1023.4082861293269
05-26-2025-V5,2520,113,211.34402256570596,967.0356887908772,258.77992096069096,1056.343041309006
05-26-2025-V5,2550,78,1272.3535628378365,305.5031428925885,1297.3839279241352,369.6376561855733
05-26-2025-V5,2550,92,257.2496153108517,972.2553718138753,294.7562736189622,1026.7337055924322
05-26-2025-V5,2550,113,213.20771658137713,966.4576234269839,258.5779788180666,1051.8760129428592
05-26-2025-V5,2580,78,1273.3416926524922,292.65875022932454,1298.3379335961686,356.70584603224853
05-26-2025-V5,2580,92,252.68590127652593,977.884218436138,288.60672383137415,1030.0591250555378
05-26-2025-V5,2580,113,215.0714105752666,965.8795580630906,258.37603669722387,1047.4089845767126
05-26-2025-V5,2610,78,1274.3298224577077,279.8143575660605,1299.2919392776425,343.7740358789237
05-26-2025-V5,2610,92,248.122187376652,983.5130650584006,282.45717390933436,1033.3845445186432
05-26-2025-V5,2610,113,216.93510454737446,965.3014926991973,258.1740945981628,1042.9419562105659
05-26-2025-V5,2640,78,1275.3179522534829,266.9699649027965,1300.2459449685568,330.84222572559895
05-26-2025-V5,2640,92,243.55847361122983,989.1419116806633,276.30762385284277,1036.7099639817486
05-26-2025-V5,2640,113,218.79879849770066,964.723427335304,257.9721525208834,1038.4749278444192
05-26-2025-V5,2670,78,1276.3060820398177,254.1255722395325,1301.1999506689115,317.9104155722742
05-26-2025-V5,2670,92,238.99475998025952,994.7707583029259,270.1580736618994,1040.035383444854
05-26-2025-V5,2670,113,220.6624924262452,964.1453619714107,257.7702104653857,1034.0078994782725
05-26-2025-V5,2700,78,1277.2942118167125,241.28117957626847,1302.1539563787067,304.97860541894937
05-26-2025-V5,2700,92,234.43104648374103,1000.3996049251886,264.0085233365042,1043.3608029079596
05-26-2025-V5,2700,113,222.52618633300807,963.5672966075174,257.5682684316696,1029.5408711121258
05-26-2025-V5,2730,78,1278.2823415841667,228.43678691300445,1303.1079620979417,292.0467952656246
05-26-2025-V5,2730,92,229.8673331216743,1006.0284515474514,257.85897287665716,1046.686222371065
05-26-2025-V5,2730,113,224.3898802179893,962.9892312436241,257.3663264197352,1025.0738427459792
05-26-2025-V5,2760,78,1279.2704713421806,215.59239424974047,1304.0619678266173,279.11498511229985
05-26-2025-V5,2760,92,225.3036198940594,1011.657298169714,251.7094222823584,1050.0116418341704
05-26-2025-V5,2760,113,226.25357408118884,962.4111658797308,257.1643844295824,1020.6068143798324
05-26-2025-V5,2790,78,1280.2586010907542,202.74800158647648,1305.015973564733,266.1831749589751
05-26-2025-V5,2790,92,220.7399068008963,1017.2861447919767,245.5598715536078,1053.337061297276
05-26-2025-V5,2790,113,228.11726792260671,961.8331005158375,256.9624424612113,1016.1397860136857
05-26-2025-V5,2820,78,1281.2467308298876,189.9036089232125,1305.9699793122893,253.25136480565033
05-26-2025-V5,2820,92,216.176193842185,1022.9149914142392,239.4103206904054,1056.6624807603814
05-26-2025-V5,2820,113,229.98096174224295,961.2550351519443,256.76050051462187,1011.6727576475391
05-26-2025-V5,2850,78,1282.2348605595805,177.0592162599485,1306.9239850692857,240.31955465232556
05-26-2025-V5,2850,92,211.61248101792552,1028.543838036502,233.2607696927512,1059.9879002234868
05-26-2025-V5,2850,113,231.84465554009753,960.676969788051,256.55855858981414,1007.2057292813925
05-26-2025-V5,2880,78,1283.2229902798333,164.2148235966845,1307.8779908357226,227.3877444990008
05-26-2025-V5,2880,92,207.0487683281178,1034.1726846587646,227.11121856064517,1063.3133196865924
05-26-2025-V5,2880,113,233.70834931617046,960.0989044241577,256.356616686788,1002.7387009152458
05-26-2025-V5,2910,78,1284.2111199906458,151.37043093342052,1308.8319966115998,214.45593434567604
05-26-2025-V5,2910,92,202.4850557727619,1039.801531281027,220.9616672940874,1066.6387391496976
05-26-2025-V5,2910,113,235.5720430704617,959.5208390602644,256.15467480554355,998.2716725490991
05-26-2025-V5,2940,78,1285.1992496920177,138.52603827015653,1309.786002396917,201.52412419235128
05-26-2025-V5,2940,92,197.92134335185781,1045.4303779032898,214.81211589307776,1069.9641586128032
05-26-2025-V5,2940,113,237.4357368029713,958.9427736963711,255.95273294608074,993.8046441829523
05-26-2025-V5,2970,78,1286.1873793839495,125.68164560689254,1310.7400081916749,188.59231403902652
05-26-2025-V5,2970,92,193.35763106540554,1051.0592245255525,208.66256435761636,1073.2895780759086
05-26-2025-V5,2970,113,239.29943051369924,958.3647083324778,255.7507911083996,989.3376158168056
05-26-2025-V5,3000,78,1287.175509066441,112.83725294362856,1311.6940139958729,175.66050388570176
05-26-2025-V5,3000,92,188.79391891340507,1056.6880711478152,202.51301268770317,1076.614997539014
05-26-2025-V5,3000,113,241.16312420264552,957.7866429685845,255.54884929250014,984.870587450659
05-26-2025-V5,3030,78,1288.1636387394922,99.99286028036457,1312.6480198095112,162.728693732377
05-26-2025-V5,3030,92,184.23020689585638,1062.316917770078,196.36346088333815,1079.9404170021196
05-26-2025-V5,3030,113,243.02681786981012,957.2085776046912,255.34690749838228,980.4035590845123
05-26-2025-V5,3060,78,1289.151768403103,87.14846761710058,1313.60202563259,149.79688357905223
05-26-2025-V5,3060,113,244.89051151519308,956.6305122407979,255.14496572604614,975.9365307183656
05-26-2025-V5,3090,78,1290.1398980572735,74.30407495383659,1314.5560314651088,136.86507342572747
05-26-2025-V5,3090,113,246.7542051387944,956.0524468769046,254.94302397549166,971.4695023522189
05-26-2025-V5,3120,78,1291.1280277020037,61.459682290572594,1315.5100373070682,123.93326327240268
05-26-2025-V5,3120,113,248.617898740614,955.4743815130113,254.74108224671878,967.0024739860722
05-26-2025-V5,3150,78,1292.1161573372935,48.615289627308606,1316.4640431584678,111.00145311907792
05-26-2025-V5,3150,113,250.481592320652,954.896316149118,254.5391405397276,962.5354456199254
05-26-2025-V5,3180,78,1293.104286963143,35.77089696404462,1317.4180490193075,98.06964296575316
05-26-2025-V5,3180,113,252.34528587890833,954.3182507852247,254.3371988545181,958.0684172537788
05-26-2025-V5,3210,78,1294.0924165795525,22.92650430078063,1318.372054889588,85.1378328124284
05-26-2025-V5,3210,113,254.20897941538297,953.7401854213314,254.13525719109023,953.6013888876321
05-26-2025-V5,3240,78,1295.0805461865214,10.08211163751664,1319.3260607693085,72.20602265910364
05-26-2025-V5,3240,113,256.07267293007595,953.1621200574381,253.933315549444,949.1343605214854
05-26-2025-V5,3270,78,1296.06867578405,-2.762281025747349,1320.2800666584692,59.274212505778884
05-26-2025-V5,3270,113,257.9363664229873,952.5840546935449,253.73137392957946,944.6673321553388
05-26-2025-V5,3300,78,1297.0568053721383,-15.60667368901134,1321.2340725570705,46.34240235245412
05-26-2025-V5,3300,113,259.80005989411706,952.0059893296516,253.52943233149665,940.2003037891922
05-26-2025-V5,3330,113,261.66375334346503,951.4279239657583,253.32749075519538,935.7332754230455
05-26-2025-V5,3360,113,263.5274467710314,950.849858601865,253.12554920067583,931.2662470568988
05-26-2025-V5,4860,182,1354.3631339462338,572.2708658417226,1389.0780020256889,652.0378646109224
05-26-2025-V5,4890,182,1345.073809285972,560.4378011365086,1378.389043145997,636.6091499549184
05-26-2025-V5,4920,182,1339.9758290452025,549.514539262237,1372.7830779836759,624.5244402872772
05-26-2025-V5,4950,182,1334.8778488060998,538.5912773879653,1367.1771128196885,612.4397306196358
05-26-2025-V5,4980,182,1325.23739654734,526.1309484243296,1355.6537208773486,596.3418931819906
05-26-2025-V5,5010,182,1319.2404422763068,514.9140810918543,1348.9487145639077,583.4906091560175
05-26-2025-V5,5040,182,1313.2434879867408,503.6972137593788,1342.2437082689994,570.6393251300442
05-26-2025-V5,5070,182,1307.246533678642,492.48034642690345,1335.5387019926234,557.788041104071
05-26-2025-V5,5100,182,1301.2495793520109,481.263479094428,1328.8336957347803,544.9367570780978
